89,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0075,SK (L) JALAN PASAR 1,"SK DATO ABU BAKAR, JALAN DAVIS",KUALA LUMPUR,55100,0392219619,0392219619
90,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0076,SK (L) JALAN PASAR 2,"D/A SEK KEB JALAN PASAR 1 & 2, JALAN RUSA,",KUALA LUMPUR,55100,0392210236,0392210236
91,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0077,SK JALAN PEEL,JLN PEEL,KUALA LUMPUR,55100,0392848570,0392812684
92,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0078,SK (P) PUDU 1,"JALAN FOSS, PUDU",KUALA LUMPUR,55200,0392218354,0392221354
93,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0079,SK (P) PUDU 2,JALAN FOSS PUDU,KUALA LUMPUR,55200,0392213653,0392214261
94,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0082,SK ST. GABRIEL (M),"JALAN PERWIRA, KG PANDAN",KUALA LUMPUR,55100,0392850712,0392850712
95,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0086,SK JALAN HANG TUAH 1,JALAN HANG TUAH,KUALA LUMPUR,55200,0392214494,0392214494
96,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0087,SK JALAN HANG TUAH 2,JALAN HANG TUAH,KUALA LUMPUR,55200,0392214770,0392214770
97,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0089,SK JALAN SUNGEI BESI 1,BT 3 3/4 JLN SG BESI.,KUALA LUMPUR,57100,0379835869,0379835863
98,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0090,SK JALAN SUNGAI BESI 2,"BATU 3 3/4 , JALAN SUNGAI BESI,",KUALA LUMPUR,57100,0379813990,0379813990
99,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0101,SK SERI SETIA,"BT 6 1/2, JLN KUCHAI LAMA",KUALA LUMPUR,58200,0379834382,0379814872
100,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0107,SK SALAK SOUTH,TAMAN SALAK SELATAN,KUALA LUMPUR,57100,0390574020,0390574020
101,WP KUALA LUMPUR,PPW BANGSAR PUDU,Kebangsaan,WBB0213,SK (P) METHODIST (2) BRICKFIELDS (M),"JALAN TUN SAMBANTHAN 4, BRICKFIELDS",KUALA LUMPUR,50470,0322741965,0322721404
102,WP KUALA LUMPUR,PPW KERAMAT,Jenis Kebangsaan (C),WBC0117,SJK(C) CHUNG HWA 'P',"JALAN DAMAI OFF, JALAN AMPANG",KUALA LUMPUR,55000,0321486453,0321488831
103,WP KUALA LUMPUR,PPW KERAMAT,Jenis Kebangsaan (C),WBC0128,SJK(C) LAI MENG,"136, JALAN AMPANG",KUALA LUMPUR,50450,0321614010,0321630749
104,WP KUALA LUMPUR,PPW KERAMAT,Jenis Kebangsaan (C),WBC0130,SJK(C) MUN YEE,"JALAN MAWAR,SETAPAK",KUALA LUMPUR,53000,0340310631,0340228146
