BIL,NEGERI,PPD,JENIS SEKOLAH,KOD SEKOLAH,NAMA SEKOLAH,ALAMAT,DAERAH,POSKOD,NO TELEFON,NO FAKS
1148,SARAWAK,PPD SONG,Kebangsaan,YBB7307,SK NANGA NYIMOH,D/A JABATAN PELAJARAN DAERAH SONG,SONG,96850,084772100,TIADA
1149,SARAWAK,PPD SONG,Kebangsaan,YBB7308,SK LUBOK IPOH,D/A PEJABAT PELAJARAN DAERAH SONG,SONG,96850,0132860204,TIADA
1150,SARAWAK,PPD SONG,Kebangsaan,YBB7309,SK NG JANAN,D/A PEJABAT PELAJARAN DAERAH SONG,SONG,96850,TIADA,TIADA
1151,SARAWAK,PPD SONG,Kebangsaan,YBB7310,SK LUBOK BEDIL,D/A PEJABAT PELAJARAN DAERAH KECIL SONG,SONG,96850,TIADA,TIADA
1152,SARAWAK,PPD SONG,Kebangsaan,YBB7311,SK NG MUSAH,D/A PEJABAT PELAJARAN DAERAH KECIL SONG,SONG,96850,0138473049,TIADA
1153,SARAWAK,PPD SONG,Kebangsaan,YBB7312,SK NG EMBUAU,D/A PEJABAT PELAJARAN DAERAH SONG,SONG,96850,084771300,TIADA
1154,SARAWAK,PPD SONG,Kebangsaan,YBB7313,SK NG TEMALAT,D/A PEJABAT PELAJARAN DAERAH SONG,SONG,96850,TIADA,TIADA
1155,SARAWAK,PPD SONG,Kebangsaan,YBB7314,SK NG SELIBUT,D/A PEJABAT PELAJARAN DAERAH SONG,SONG,96850,TIADA,TIADA
1156,SARAWAK,PPD SONG,Kebangsaan,YBB7315,SK ULU MELIPIS,D/A PEJABAT PELAJARAN DAERAH KECIL SONG,SONG,96850,TIADA,TIADA
1157,SARAWAK,PPD SONG,Kebangsaan,YCB7301,SK CARDINAL VAUGHAN,D/A PEJABAT PELAJARAN DAERAH SONG,SONG,96850,084777475,084777475
1158,SARAWAK,PPD SRI AMAN,Jenis Kebangsaan (C),YCC2103,SJK(C) CHUNG HUA SIMANGGANG,"D/A PEJABAT PELAJARAN DAERAH, BAHAGIAN SRI AMAN",SRI AMAN,95000,083322207,083325613
1159,SARAWAK,PPD SRI AMAN,Jenis Kebangsaan (C),YCC2104,SJK(C) CHUNG HUA BANGKONG,"D/A PEJABAT PENDIDIKAN DAERAH, BAHAGIAN SRI AMAN",SRI AMAN,95007,TIADA,TIADA
1160,SARAWAK,PPD SRI AMAN,Jenis Kebangsaan (C),YCC2105,SJK(C) CHUNG HUA UNDOP,"D/A PEJABAT PELAJARAN DAERAH, BAHAGIAN SRI AMAN.",SRI AMAN,95007,TIADA,TIADA
1161,SARAWAK,PPD SRI AMAN,Jenis Kebangsaan (C),YCC2106,SJK(C) CHUNG HUA PANTU,"D/A PEJABAT PELAJARAN DAERAH, BAHAGIAN SRI AMAN",SRI AMAN,95007,083308871,083308645
1162,SARAWAK,PPD SRI AMAN,Jenis Kebangsaan (C),YCC2107,SJK(C) CHUNG HUA LINGGA,"D/A PEJABAT PELAJARAN DAERAH, BAHAGIAN SRI AMAN",SRI AMAN,95007,083570315,TIADA
1163,SARAWAK,PPD SRI AMAN,Kebangsaan,YBA2103,SK MUNGGU BRINGIN,"D/A PEJABAT PELAJARAN DAERAH SRI AMAN,",SRI AMAN,95000,TIADA,TIADA
1164,SARAWAK,PPD SRI AMAN,Kebangsaan,YBA2105,SK PULAU SEDUKU,"D/A PEJABAT PELAJARAN DAERAH, BAHAGIAN SRI AMAN",SRI AMAN,95007,TIADA,TIADA
1165,SARAWAK,PPD SRI AMAN,Kebangsaan,YBA2106,SK LELA PAHLAWAN,"D/A PEJABAT PENDIDIKAN DAERAH, BAHAGIAN SRI AMAN",SRI AMAN,95000,083570203,TIADA
1166,SARAWAK,PPD SRI AMAN,Kebangsaan,YBA2109,SK ABANG AING,"D/A PEJABAT PELAJARAN DAERAH, BAHAGIAN SRI AMAN",SRI AMAN,95007,083322282,083321327
1167,SARAWAK,PPD SRI AMAN,Kebangsaan,YBA2111,SK BAKONG,"D/A PEJABAT PELAJARAN DAERAH, BAHAGIAN SRI AMAN",SRI AMAN,95000,083429106,TIADA
1168,SARAWAK,PPD SRI AMAN,Kebangsaan,YBA2114,SK KEM PAKIT,"D/A PEJABAT PENDIDIKAN DAERAH, BAHAGIAN SRI AMAN",SRI AMAN,95007,083322484,TIADA
1169,SARAWAK,PPD SRI AMAN,Kebangsaan,YBA2116,SK ENGKRANJI,"D/A PEJABAT PENDIDIKAN DAERAH, BAHAGIAN SRI AMAN.",SRI AMAN,95007,TIADA,TIADA
1170,SARAWAK,PPD SRI AMAN,Kebangsaan,YBA2117,SK APING,"D/A PEJABAT PELAJARAN DAERAH, BAHAGIAN SRI AMAN",SRI AMAN,95000,TIADA,TIADA
1171,SARAWAK,PPD SRI AMAN,Kebangsaan,YBA2118,SK SRI AMAN,"D/A PEJABAT PELAJARAN DAERAH, BAHAGIAN SRI AMAN",SRI AMAN,95000,083326445,083321830
1172,SARAWAK,PPD SRI AMAN,Kebangsaan,YBB2101,SK GRAN/STUMBIN,D/A PEJABAT PENDIDIKAN DAERAH SRI AMAN,SRI AMAN,95000,TIADA,TIADA
1173,SARAWAK,PPD SRI AMAN,Kebangsaan,YBB2102,SK BATU LINTANG,"D/A PEJABAT PEDIDIKAN DAERAH SRI AMAN,",SRI AMAN,95007,083308179,TIADA
1174,SARAWAK,PPD SRI AMAN,Kebangsaan,YBB2103,SK PANTU,"D/A PEJABAT PELAJARAN DAERAH, BAHAGIAN SRI AMAN",SRI AMAN,95007,083310245,083308871
1175,SARAWAK,PPD SRI AMAN,Kebangsaan,YBB2104,SK MELUGU,"D/A PEJABAT PELAJARAN DAERAH, BAHAGIAN SRI AMAN",SRI AMAN,95000,083337181,TIADA
1176,SARAWAK,PPD SRI AMAN,Kebangsaan,YBB2105,SK ABOK,D/A PEJABAT PELAJARAN DAERAH SRI AMAN,SRI AMAN,95000,TIADA,TIADA
1177,SARAWAK,PPD SRI AMAN,Kebangsaan,YBB2108,SK SELEPONG,"D/A PEJABAT PELAJARAN DAERAH, BAHAGIAN SRI AMAN",SRI AMAN,95007,083308084,TIADA
1178,SARAWAK,PPD SRI AMAN,Kebangsaan,YBB2109,SK JAONG,"D/A PEJABAT PELAJARAN DAERAH, BAHAGIAN SRI AMAN",SRI AMAN,95000,TIADA,TIADA
1179,SARAWAK,PPD SRI AMAN,Kebangsaan,YBB2111,SK TG BIJAT,"D/A PEJABAT PELAJARAN DAERAH, BAHAGIAN SRI AMAN",SRI AMAN,95000,00000000,TIADA
1180,SARAWAK,PPD SRI AMAN,Kebangsaan,YBB2112,SK SELANJAN,"D/A PEJABAT PELAJARAN DAERAH, BAHAGIAN SRI AMAN",SRI AMAN,95007,TIADA,TIADA
1181,SARAWAK,PPD SRI AMAN,Kebangsaan,YBB2113,SK KERANGGAS,"D/A PEJABAT PELAJARAN DAERAH, BAHAGIAN SRI AMAN",SRI AMAN,95007,0194858411,TIADA
1182,SARAWAK,PPD SRI AMAN,Kebangsaan,YBB2117,SK NG KLASSEN,"D/A PEJABAT PELAJARAN DAERAH, BAHAGIAN SRI AMAN",SRI AMAN,95007,083308121,TIADA
1183,SARAWAK,PPD SRI AMAN,Kebangsaan,YBB2124,SK NG SKRANG,"D/A PEJABAT PENDIDIKAN DAERAH, BAHAGIAN SRI AMAN",SRI AMAN,95000,TIADA,TIADA
1184,SARAWAK,PPD SRI AMAN,Kebangsaan,YBB2131,SK PAKU,"D/A PEJABAT PELAJARAN DAERAH,BAHAGIAN SRI AMAN",SRI AMAN,95000,TIADA,TIADA
1185,SARAWAK,PPD SRI AMAN,Kebangsaan,YBB2136,SK TEMUDOK KEM,"D/A PEJABAT PELAJARAN DAERAH, BAHAGIAN SRI AMAN",SRI AMAN,95007,083322289,TIADA
1186,SARAWAK,PPD SRI AMAN,Kebangsaan,YBB2139,SK SEMBAYANG,"D/A PEJABAT PENDIDIKAN DAERAH, BAHAGIAN SRI AMAN,",SRI AMAN,95000,TIADA,TIADA
1187,SARAWAK,PPD SRI AMAN,Kebangsaan,YCA2101,SK AGAMA SRI AMAN,"D/A PEJABAT PELAJARAN DAERAH, SRI AMAN",SRI AMAN,95007,083327852,083327852
1188,SARAWAK,PPD SRI AMAN,Kebangsaan,YCB2101,SK ST MARTIN (M),"D/A PEJABAT PELAJARAN DAERAH, DAERAH SRI AMAN",SRI AMAN,95007,TIADA,TIADA
1189,SARAWAK,PPD SRI AMAN,Kebangsaan,YCB2102,SK ST LAWRENCE (M),"D/A PEJABAT PELAJARAN DAERAH,BAHAGIAN SRI AMAN",SRI AMAN,95000,083323395,TIADA
1190,SARAWAK,PPD SRI AMAN,Kebangsaan,YCB2103,SK ST PAUL (M),"D/A PEJABAT PELAJARAN DAERAH, BAHAGIAN SRI AMAN",SRI AMAN,95007,TIADA,TIADA
1191,SARAWAK,PPD SRI AMAN,Kebangsaan,YCB2105,SK ST DUNSTAN (M),"D/A PEJABAT PELAJARAN DAERAH, BAHAGIAN SRI AMAN",SRI AMAN,95007,TIADA,TIADA
1192,SARAWAK,PPD SRI AMAN,Kebangsaan,YCB2106,SK ST LEO GAYAU (M),"D/A PEJABAT PELAJARAN DAERAH, BAHAGIAN SRI AMAN",SRI AMAN,95007,0132860013,TIADA
1193,SARAWAK,PPD SRI AMAN,Kebangsaan,YCE2101,SK ST LUKE (M),"D/A PEJABAT PENDIDIKAN DAERAH, BAHAGIAN SRI AMAN",SRI AMAN,95007,083322288,083321343
1194,SARAWAK,PPD SUBIS,Jenis Kebangsaan (C),YCC4401,SJK(C) CHUNG HUA SIBUTI,D/A PEJABAT PELAJARAN DAERAH KECIL SUBIS,BEKENU,98150,085719030,085719030
1195,SARAWAK,PPD SUBIS,Jenis Kebangsaan (C),YCC4402,SJK(C) CHEE MUNG,D/A PEJABAT PELAJARAN DAERAH KECIL SUBIS,BEKENU,98150,085737476,085737476
1196,SARAWAK,PPD SUBIS,Jenis Kebangsaan (C),YCC4403,SJK(C) CHIN NAM,D/A PEJABAT PELAJARAN DAERAH SUBIS,BEKENU,98150,085737364,085737364
1197,SARAWAK,PPD SUBIS,Jenis Kebangsaan (C),YCC4404,SJK(C) CHUNG HUA SG LUMUT,D/A PEJABAT PELAJARAN DAERAH SUBIS,MIRI,98150,085710199,085710199
1198,SARAWAK,PPD SUBIS,Kebangsaan,YBA4402,SK KELAPA SAWIT NO. 4,D/A PEJABAT PENDIDIKAN DAERAH  SUBIS,BEKENU,98150,TIADA,TIADA
1199,SARAWAK,PPD SUBIS,Kebangsaan,YBA4403,SK KPG. ANGUS,D/A PEJABAT PELAJARAN DAERAH SUBIS,BEKENU,98150,TIADA,TIADA
1200,SARAWAK,PPD SUBIS,Kebangsaan,YBA4404,SK KPG. MASJID,D/A PEJABAT PELAJARAN DAERAH  SUBIS,BEKENU,98150,TIADA,TIADA
1201,SARAWAK,PPD SUBIS,Kebangsaan,YBA4405,SK BELIAU AHAD,D/A PEJABAT PELAJARAN DAERAH KECIL SUBIS,BEKENU,98150,"01548101939",TIADA
1202,SARAWAK,PPD SUBIS,Kebangsaan,YBA4406,SK KITA,D/A PEJABAT PELAJARAN DAERAH SUBIS,BEKENU,98150,085736090,TIADA
1203,SARAWAK,PPD SUBIS,Kebangsaan,YBA4407,SK BEKENU,D/A PEJABAT PELAJARAN DAERAH SUBIS,BEKENU,98150,085719655,085719655
1204,SARAWAK,PPD SUBIS,Kebangsaan,YBA4408,SK TAWAKAL SATAP,D/A PEJABAT PELAJARAN DAERAH KECIL SUBIS,BEKENU,98150,TIADA,TIADA
1205,SARAWAK,PPD SUBIS,Kebangsaan,YBA4410,SK ULU SATAP,D/A PEJABAT PELAJARAN DAERAH SUBIS,BEKENU,98150,TIADA,TIADA
1206,SARAWAK,PPD SUBIS,Kebangsaan,YBA4411,SK KPG. SELANYAU,"D/A PEJABAT PELAJARAN DAERAH SUBIS, BEKENU,",BEKENU,98150,TIADA,TIADA
1207,SARAWAK,PPD SUBIS,Kebangsaan,YBA4412,SK RANCANGAN SEPUPOK,D/A PEJABAT PENDIDIKAN DAERAH KECIL SUBIS,BEKENU,98150,0138321973,TIADA
1208,SARAWAK,PPD SUBIS,Kebangsaan,YBA4413,SK RUMAH UNDI,D/A PEJABAT PELAJARAN DAERAH SUBIS,BEKENU,98150,TIADA,TIADA
1209,SARAWAK,PPD SUBIS,Kebangsaan,YBA4414,SK SUAI 1,D/A PEJABAT PELAJARAN DAERAH SUBIS,BEKENU,98150,085740703,TIADA
1210,SARAWAK,PPD SUBIS,Kebangsaan,YBA4415,SK RUMAH MENTALI,"SK RUMAH MENTALI, D/A PEJABAT PELAJARAN DAERAH SUBIS",BEKENU,98150,TIADA,TIADA
1211,SARAWAK,PPD SUBIS,Kebangsaan,YBA4416,SK TANJUNG BELIPAT,"SK TANJUNG BELIPAT, D/A JABATAN PELAJARAN DAERAH SUBIS",BEKENU,98150,TIADA,TIADA
1212,SARAWAK,PPD SUBIS,Kebangsaan,YBA4417,SK KELURU TENGAH,D/A PEJABAT PELAJARAN DAERAH SUBIS,BEKENU,98150,TIADA,TIADA
1213,SARAWAK,PPD SUBIS,Kebangsaan,YBB4401,SK BELIAU ISA,D/A PEJABAT PELAJARAN DAERAH SUBIS,BEKENU,98150,085719027,085719501
1214,SARAWAK,PPD SUBIS,Kebangsaan,YBB4403,SK KPG. IRAN,D/A PEJABAT PELAJARAN DAERAH  SUBIS,BEKENU,98150,TIADA,TIADA
1215,SARAWAK,PPD SUBIS,Kebangsaan,YBB4404,SK RUMAH BARAT,D/A PEJABAT PELAJARAN DAERAH SUBIS,BEKENU,98150,TIADA,TIADA
1216,SARAWAK,PPD SUBIS,Kebangsaan,YBB4405,SK RUMAH TINGGI,D/A PEJABAT PELAJARAN DAERAH SUBIS,BEKENU,98150,TIADA,TIADA
1217,SARAWAK,PPD SUBIS,Kebangsaan,YBB4406,SK KPG. BUNGAI,D/A PEJABAT PELAJARAN DAERAH SUBIS,BEKENU,98150,TIADA,TIADA
1218,SARAWAK,PPD SUBIS,Kebangsaan,YBB4407,SK RUMAH GOYANG,D/A JABATAN PENDIDIKAN DAERAH KECIL SUBIS,BEKENU,98150,TIADA,TIADA
1219,SARAWAK,PPD SUBIS,Kebangsaan,YBB4408,SK BATU TELLINGAI,D/A PEJABAT PELAJARAN DAERAH SUBIS,BEKENU,98150,085740708,TIADA
1220,SARAWAK,PPD SUBIS,Kebangsaan,YBB4409,SK SG. MANONG,D/A PEJABAT PELAJARAN DAERAH SUBIS,BEKENU,98150,TIADA,TIADA
1221,SARAWAK,PPD SUBIS,Kebangsaan,YBB4410,SK SG. TANGAP,D/A PEJABAT PENDIDIKAN DAERAH SUBIS,BEKENU,98150,TIADA,TIADA
1222,SARAWAK,PPD SUBIS,Kebangsaan,YBB4411,SK KPG. TARIKAN,D/A PEJABAT PELAJARAN DAERAH KECIL SUBIS,BEKENU,98150,TIADA,TIADA
1223,SARAWAK,PPD SUBIS,Kebangsaan,YBB4412,SK BATU NIAH,D/A PEJABAT PELAJARAN DAERAH SUBIS,BEKENU,98150,085737005,085737005
1224,SARAWAK,PPD SUBIS,Kebangsaan,YBB4413,SK RUMAH RANGGONG,D/A PEJABAT PELAJARAN DAERAH SUBIS,BEKENU,98150,0146806996,TIADA
1225,SARAWAK,PPD SUBIS,Kebangsaan,YBB4414,SK SG. SAEH,D/A PEJABAT PELAJARAN DAERAH SUBIS,BEKENU,98150,TIADA,TIADA
1226,SARAWAK,PPD SUBIS,Kebangsaan,YBB4415,SK SG. LAMAUS,D/A PEJABAT PELAJARAN DAERAH KECIL SUBIS,BEKENU,98150,TIADA,TIADA
1227,SARAWAK,PPD SUBIS,Kebangsaan,YBB4416,SK KPG. KUALA SIBUTI,D/A PEJABAT PELAJARAN DAERAH SUBIS.,BEKENU,98150,085719027,085719501
1228,SARAWAK,PPD SUBIS,Kebangsaan,YBB4418,SK KPG. BULAU,D/A PEJABAT PELAJARAN DAERAH KECIL SUBIS,BEKENU,98150,TIADA,TIADA
1229,SARAWAK,PPD SUBIS,Kebangsaan,YBB4419,SK SG. BAKAS,D/A PEJABAT PELAJARAN DAERAH SUBIS,BEKENU,98150,TIADA,TIADA
1230,SARAWAK,PPD SUBIS,Kebangsaan,YBB4421,SK KPG. SUBAK,D/A PEJABAT PELAJARAN DAERAH SUBIS,BEKENU,98150,TIADA,TIADA
1231,SARAWAK,PPD SUBIS,Kebangsaan,YBB4422,SK KPG. TEGAGENG,D/A PEJABAT PELAJARAN DAERAH KECIL SUBIS,BEKENU,98150,TIADA,TIADA
1232,SARAWAK,PPD SUBIS,Kebangsaan,YBB4423,SK KELAPA SAWIT NO. 1,D/A PEJABAT PELAJARAN DAERAH SUBIS,BEKENU,98150,085719027,085710501
1233,SARAWAK,PPD SUBIS,Kebangsaan,YBB4425,SK SG. SEBATU,"SK. SUNGAI SEBATU,SUAI, SUBIS,","SUAI, SUBIS",98200,0132860091,TIADA
1234,SARAWAK,PPD SUBIS,Kebangsaan,YBB4426,SK KELAPA SAWIT NO. 2,D/A PEJABAT PELAJARAN DAERAH SUBIS,BEKENU,98150,TIADA,TIADA
1235,SARAWAK,PPD SUBIS,Kebangsaan,YBB4427,SK KELAPA SAWIT NO. 3,D/A PEJABAT PELAJARAN DAERAH SUBIS,BEKENU,98150,"01548101952",TIADA
1236,SARAWAK,PPD SUBIS,Kebangsaan,YBB4429,SK KELAPA SAWIT NO. 5,"SK KELAPA SAWIT NO.5, D/A PEJABAT PELAJARAN DAERAH",BEKENU,98150,TIADA,TIADA
1237,SARAWAK,PPD SUBIS,Kebangsaan,YBB4430,SK RUMAH ESSAU,D/A PEJABAT PELAJARAN DAERAH SUBIS,BEKENU,98150,TIADA,TIADA
1238,SARAWAK,"PPD TATAU/SEBAUH",Jenis Kebangsaan (C),YCC9102,SJK(C) CHUNG SAN,"D/A, JABATAN PENDIDIKAN DAERAH KECIL SEBAUH.",SEBAUH,97100,086422168,086422168
1239,SARAWAK,"PPD TATAU/SEBAUH",Jenis Kebangsaan (C),YCC9201,SJK(C) CHUNG HUA TATAU,"D/A, PEJABAT PELAJARAN DAERAH , TATAU.",TATAU,97200,086584101,086584103
1240,SARAWAK,"PPD TATAU/SEBAUH",Kebangsaan,YBA9105,SK PANDAN,"D/A, JABATAN PELAJARAN DAERAH SEBAUH",BINTULU,97100,086-477325,086-477324
1241,SARAWAK,"PPD TATAU/SEBAUH",Kebangsaan,YBA9106,SK SEBAUH,"D/A, PEJABAT PELAJARAN DAERAH KECIL SEBAUH",SEBAUH,97100,086422523,086422523
1242,SARAWAK,"PPD TATAU/SEBAUH",Kebangsaan,YBA9107,SK BUKIT MAWANG,"D/A, PEJABAT PELAJARAN DAERAH SEBAUH.",BINTULU,97100,"",""
1243,SARAWAK,"PPD TATAU/SEBAUH",Kebangsaan,YBA9201,SK KUALA TATAU,"D/A PEJABAT PELAJARAN DAERAH TATAU,",TATAU,97200,086589104,086589105
1244,SARAWAK,"PPD TATAU/SEBAUH",Kebangsaan,YBA9202,SK NG PENYARAI,D/A PEJABAT PELAJARAN DAERAH  TATAU,TATAU,97200,085772010,085772010
1245,SARAWAK,"PPD TATAU/SEBAUH",Kebangsaan,YBA9203,SK ULU KAKUS,"D/A, PEJABAT PENDIDIKAN DAERAH TATAU.",TATAU,97200,TIADA,TIADA
1246,SARAWAK,"PPD TATAU/SEBAUH",Kebangsaan,YBA9204,SK KELAWIT,"D/A, PEJABAT PELAJARAN DAERAH  TATAU.",TATAU,97200,086327024,086328310
1247,SARAWAK,"PPD TATAU/SEBAUH",Kebangsaan,YBB9101,SK LABANG,D/A PEJABAT PELAJARAN DAERAH KECIL SEBAUH,SEBAUH,97100,0109879174,TIADA
1248,SARAWAK,"PPD TATAU/SEBAUH",Kebangsaan,YBB9102,SK KUALA BINYO,"D/A, PEJABAT PELAJARAN DAERAH SEBAUH",SEBAUH,97100,TIADA,TIADA
1249,SARAWAK,"PPD TATAU/SEBAUH",Kebangsaan,YBB9104,SK SG SEBUNGAN,"SK SUNGAI SEBUNGAN, D/A. PEJABAT PELAJARAN DAERAH",BINTULU,97100,TIADA,TIADA
1250,SARAWAK,"PPD TATAU/SEBAUH",Kebangsaan,YBB9105,SK SG GENAAN,"D/A, PEJABAT PELAJARAN DAERAH SEBAUH.",SEBAUH,97100,TIADA,TIADA
1251,SARAWAK,"PPD TATAU/SEBAUH",Kebangsaan,YBB9106,SK SG. SENGIAN LABANG,D/A PEJABAT PELAJARAN DAERAH KECIL SEBAUH.,SEBAUH,97100,TIADA,TIADA
1252,SARAWAK,"PPD TATAU/SEBAUH",Kebangsaan,YBB9107,SK HERMANUS ASSAN,"PPD SEBAUH, BINTULU",SEBAUH,97100,TIADA,TIADA
1253,SARAWAK,"PPD TATAU/SEBAUH",Kebangsaan,YBB9108,SK KUALA KEBULU,D/A PEJABAT PELAJARAN DAERAH SEBAUH.,"SEBAUH, BINTULU",97100,TIADA,TIADA
1254,SARAWAK,"PPD TATAU/SEBAUH",Kebangsaan,YBB9114,SK KUALA SIGU,D/A PEJABAT PELAJARAN DAERAH  SEBAUH,"SEBAUH, BINTULU",97100,0132860209,TIADA
1255,SARAWAK,"PPD TATAU/SEBAUH",Kebangsaan,YBB9201,SK RH TAYAI,"D/A, PEJ. PEL. DAERAH TATAU, JLN KG. DAGANG",TATAU,97200,086584182,086584182
1256,SARAWAK,"PPD TATAU/SEBAUH",Kebangsaan,YBB9202,SK KUALA SERUPAI,"D/A, PEJABAT PELAJARAN DAERAH TATAU.",TATAU,97200,0146815651,TIADA
1257,SARAWAK,"PPD TATAU/SEBAUH",Kebangsaan,YBB9203,SK RUMAH KESENG,"D/A, PEJABAT PELAJARAN DAERAH TATAU.",TATAU,97200,TIADA,TIADA
1258,SARAWAK,"PPD TATAU/SEBAUH",Kebangsaan,YBB9204,SK RUMAH BARRAU,"SK RUMAH BARRAU, D/A PEJABAT PELAJARAN DAERAH TATA",TATAU,97200,TIADA,TIADA
1259,SARAWAK,"PPD TATAU/SEBAUH",Kebangsaan,YBB9205,SK SANGAN IBAN,"D/A, PEJABAT PENDIDIKAN  DAERAH TATAU",TATAU,97200,086581004,TIADA
1260,SARAWAK,"PPD TATAU/SEBAUH",Kebangsaan,YBB9206,SK KUALA ANNAU,"D/A, PEJABAT PELAJARAN DAERAH  TATAU.",BINTULU,97200,0198296101,TIADA
1261,SARAWAK,"PPD TATAU/SEBAUH",Kebangsaan,YBB9207,SK KUALA MUPUT,D/A  PEJABAT PELAJARAN DAERAH TATAU.,TATAU,97000,0138192055,TIADA
1262,SARAWAK,"PPD TATAU/SEBAUH",Kebangsaan,YBB9209,SK SG. BAGIAN,"SK SUNGAI BAGIAU, d/a PEJABAT PENDIDIKAN DAERAH TATAU",TATAU,97200,TIADA,TIADA
1263,SARAWAK,"PPD TATAU/SEBAUH",Kebangsaan,YBB9210,SK NG TAU,D/A PEJABAT PELAJARAN DAERAH TATAU,TATAU,97200,TIADA,TIADA
1264,SARAWAK,"PPD TATAU/SEBAUH",Kebangsaan,YBE9108,SK SG BUKIT BALAI,"D/A, PEJABAT PELAJARAN DAERAH KECIL SEBAUH.",SEBAUH,97100,086472015,086472014
1265,SARAWAK,"PPD TATAU/SEBAUH",Kebangsaan,YBE9207,SK TATAU,"KM60, JALAN BINTULU-SIBU",TATAU,97200,086584389,086584389
